NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.025,1000.0,2467.031563492385,PPO (Neural),400
0.03,1000.0,1844.0521178169681,PPO (Neural),400
0.035,1000.0,1325.5117944796361,PPO (Neural),400
0.04,1000.0,1032.4887875431618,PPO (Neural),400
0.045,1000.0,932.4563478845015,PPO (Neural),400
0.05,1000.0,851.408863699222,PPO (Neural),400
0.055,1000.0,643.3803798347412,PPO (Neural),400
0.06,1000.0,353.9046954635336,PPO (Neural),400
0.065,1000.0,326.8074710908084,PPO (Neural),400
0.07,1000.0,178.66072887506482,PPO (Neural),400
0.075,1000.0,213.7403480086752,PPO (Neural),400
0.08,1000.0,87.86246472647713,PPO (Neural),400
0.085,1000.0,-5.515774110671108,PPO (Neural),400
0.09,1000.0,-14.249500194425927,PPO (Neural),400
0.095,1000.0,-24.748739836320233,PPO (Neural),400
0.1,1000.0,-22.673237301853558,PPO (Neural),400
0.0,1000.0,4184.225734990012,PPO (Neural),500
0.005,1000.0,4200.961275500154,PPO (Neural),500
0.01,1000.0,3867.284260477657,PPO (Neural),500
0.015,1000.0,3544.435940688846,PPO (Neural),500
0.02,1000.0,2316.9998808993582,PPO (Neural),500
0.025,1000.0,1763.400764467426,PPO (Neural),500
0.03,1000.0,1481.0248783526154,PPO (Neural),500
0.035,1000.0,1000.9673454728288,PPO (Neural),500
0.04,1000.0,745.1501631093157,PPO (Neural),500
0.045,1000.0,473.61434734308233,PPO (Neural),500
0.05,1000.0,253.7184791316625,PPO (Neural),500
0.055,1000.0,163.92102715344745,PPO (Neural),500
0.06,1000.0,176.16142538411594,PPO (Neural),500
0.065,1000.0,46.37897331689865,PPO (Neural),500
0.07,1000.0,25.351900980275893,PPO (Neural),500
0.075,1000.0,11.135941130921596,PPO (Neural),500
0.08,1000.0,-102.32267648782907,PPO (Neural),500
0.085,1000.0,-92.49765509025819,PPO (Neural),500
0.09,1000.0,-90.64799543757373,PPO (Neural),500
0.095,1000.0,-114.74317216950247,PPO (Neural),500
0.1,1000.0,-163.73714056565274,PPO (Neural),500
