NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.2,1000.0,2467.5395806610577,ES (Neural),100
0.21,1000.0,2770.4965568417747,ES (Neural),100
0.22,1000.0,1984.3176141589884,ES (Neural),100
0.23,1000.0,2056.4604079372843,ES (Neural),100
0.24,1000.0,2115.220164611112,ES (Neural),100
0.25,1000.0,1469.8256766361972,ES (Neural),100
0.26,1000.0,1440.2753483345928,ES (Neural),100
0.27,1000.0,717.9173874545066,ES (Neural),100
0.28,1000.0,1081.2097301457654,ES (Neural),100
0.29,1000.0,1236.8388415178808,ES (Neural),100
0.3,1000.0,1207.2385641908347,ES (Neural),100
0.0,1000.0,5738.050562404261,ES (Neural),200
0.01,1000.0,5729.67907339011,ES (Neural),200
0.02,1000.0,5723.742422725509,ES (Neural),200
0.03,1000.0,5682.866434100546,ES (Neural),200
0.04,1000.0,5676.0572091587455,ES (Neural),200
0.05,1000.0,5630.355806418234,ES (Neural),200
0.06,1000.0,5599.523959131341,ES (Neural),200
0.07,1000.0,5555.849940092615,ES (Neural),200
0.08,1000.0,5480.347434210798,ES (Neural),200
0.09,1000.0,5396.871282775232,ES (Neural),200
0.1,1000.0,5340.52410253258,ES (Neural),200
0.11,1000.0,4862.122836579164,ES (Neural),200
0.12,1000.0,4856.288136773467,ES (Neural),200
0.13,1000.0,4570.105134596576,ES (Neural),200
0.14,1000.0,4395.5401364214895,ES (Neural),200
0.15,1000.0,4435.075783784284,ES (Neural),200
0.16,1000.0,3156.3621829617405,ES (Neural),200
0.17,1000.0,3290.3550216489084,ES (Neural),200
0.18,1000.0,3140.1707407833333,ES (Neural),200
0.19,1000.0,2534.3481027370003,ES (Neural),200
0.2,1000.0,2795.6015671354594,ES (Neural),200
0.21,1000.0,2499.55575899444,ES (Neural),200
0.22,1000.0,2279.1486519657024,ES (Neural),200
0.23,1000.0,1752.2933005152538,ES (Neural),200
0.24,1000.0,1985.8733738262936,ES (Neural),200
0.25,1000.0,1755.6714548534226,ES (Neural),200
0.26,1000.0,1861.5183915617254,ES (Neural),200
0.27,1000.0,1240.457791472757,ES (Neural),200
0.28,1000.0,1568.3755000075623,ES (Neural),200
0.29,1000.0,1475.257731481391,ES (Neural),200
0.3,1000.0,1128.5362782907869,ES (Neural),200
0.0,1000.0,4688.427110956344,ES (Neural),300
0.01,1000.0,4737.713180213425,ES (Neural),300
0.02,1000.0,4792.174000728744,ES (Neural),300
0.03,1000.0,4600.787338386722,ES (Neural),300
0.04,1000.0,4778.272042261817,ES (Neural),300
0.05,1000.0,4635.255872491578,ES (Neural),300
0.06,1000.0,4759.790604212627,ES (Neural),300
0.07,1000.0,4558.145192586094,ES (Neural),300
0.08,1000.0,4533.76600300745,ES (Neural),300
0.09,1000.0,4593.608965942245,ES (Neural),300
0.1,1000.0,4558.483897084285,ES (Neural),300
0.11,1000.0,4456.794758706071,ES (Neural),300
0.12,1000.0,4403.056424261349,ES (Neural),300
0.13,1000.0,4022.6172458460187,ES (Neural),300
0.14,1000.0,4362.600270720712,ES (Neural),300
0.15,1000.0,3951.727658614953,ES (Neural),300
0.16,1000.0,3618.0626857901193,ES (Neural),300
0.17,1000.0,3717.0807765908453,ES (Neural),300
0.18,1000.0,3472.3811543488596,ES (Neural),300
0.19,1000.0,2931.1283317778793,ES (Neural),300
0.2,1000.0,2316.358469304261,ES (Neural),300
0.21,1000.0,2628.017008699365,ES (Neural),300
0.22,1000.0,2053.429016482273,ES (Neural),300
0.23,1000.0,1985.4855069809182,ES (Neural),300
0.24,1000.0,1569.1268388515623,ES (Neural),300
0.25,1000.0,1561.079412666886,ES (Neural),300
0.26,1000.0,1325.2302307459329,ES (Neural),300
0.27,1000.0,1548.9023273520058,ES (Neural),300
0.28,1000.0,1337.442418783308,ES (Neural),300
0.29,1000.0,1014.0352877345681,ES (Neural),300
0.3,1000.0,806.3809487955185,ES (Neural),300
0.0,1000.0,6482.717686116117,ES (Neural),400
0.01,1000.0,6331.792806821111,ES (Neural),400
0.02,1000.0,6432.687255068766,ES (Neural),400
0.03,1000.0,6413.73644591041,ES (Neural),400
0.04,1000.0,6202.87912797939,ES (Neural),400
0.05,1000.0,5818.245659393393,ES (Neural),400
0.06,1000.0,5617.912084150844,ES (Neural),400
0.07,1000.0,5879.9559162962905,ES (Neural),400
0.08,1000.0,4702.485708932824,ES (Neural),400
0.09,1000.0,3822.0927291582434,ES (Neural),400
0.1,1000.0,3187.207502828743,ES (Neural),400
0.11,1000.0,2498.0357735376756,ES (Neural),400
0.12,1000.0,2263.93236308742,ES (Neural),400
0.13,1000.0,1931.918970538978,ES (Neural),400
0.14,1000.0,1544.660382244375,ES (Neural),400
0.15,1000.0,1625.791622192034,ES (Neural),400
0.16,1000.0,1545.3394466435336,ES (Neural),400
0.17,1000.0,1399.212134070588,ES (Neural),400
0.18,1000.0,1199.2551310306972,ES (Neural),400
0.19,1000.0,1036.4784268280962,ES (Neural),400
0.2,1000.0,831.1016653875292,ES (Neural),400
0.21,1000.0,817.5069994362184,ES (Neural),400
0.22,1000.0,1016.5021528566509,ES (Neural),400
0.23,1000.0,681.1404887276028,ES (Neural),400
0.24,1000.0,830.9675305225217,ES (Neural),400
0.25,1000.0,784.0481320374286,ES (Neural),400
0.26,1000.0,1014.6192273967944,ES (Neural),400
0.27,1000.0,813.412941098906,ES (Neural),400
0.28,1000.0,789.4693247482899,ES (Neural),400
0.29,1000.0,544.1320855531569,ES (Neural),400
0.3,1000.0,647.2856733126102,ES (Neural),400
0.0,1000.0,4883.652176639125,ES (Neural),500
0.01,1000.0,4884.908814175122,ES (Neural),500
0.02,1000.0,4888.361734018525,ES (Neural),500
0.03,1000.0,4870.802862852033,ES (Neural),500
0.04,1000.0,4868.053026528493,ES (Neural),500
0.05,1000.0,4868.783492111134,ES (Neural),500
0.06,1000.0,4856.866428900129,ES (Neural),500
0.07,1000.0,4830.679221526855,ES (Neural),500
0.08,1000.0,4831.259225378955,ES (Neural),500
0.09,1000.0,4810.802572780466,ES (Neural),500
0.1,1000.0,4772.250460892796,ES (Neural),500
0.11,1000.0,4753.595595865128,ES (Neural),500
0.12,1000.0,4725.657523424055,ES (Neural),500
0.13,1000.0,4627.571489287279,ES (Neural),500
0.14,1000.0,4631.519276043606,ES (Neural),500
0.15,1000.0,4632.997946895855,ES (Neural),500
0.16,1000.0,4551.436604867374,ES (Neural),500
0.17,1000.0,4445.359873932623,ES (Neural),500
0.18,1000.0,4555.039506592165,ES (Neural),500
0.19,1000.0,4492.730635087289,ES (Neural),500
0.2,1000.0,4244.654353708738,ES (Neural),500
0.21,1000.0,3879.2082237365935,ES (Neural),500
0.22,1000.0,4343.603621470982,ES (Neural),500
0.23,1000.0,3983.8834634663517,ES (Neural),500
0.24,1000.0,3868.1341091111867,ES (Neural),500
0.25,1000.0,3493.9301861722433,ES (Neural),500
0.26,1000.0,3330.7399765738046,ES (Neural),500
0.27,1000.0,3509.9021818015012,ES (Neural),500
0.28,1000.0,3302.453208460811,ES (Neural),500
0.29,1000.0,3020.57952019678,ES (Neural),500
0.3,1000.0,3012.823112761125,ES (Neural),500
0.0,1000.0,4795.235941712384,PPO (Neural),100
0.01,1000.0,5336.767956404917,PPO (Neural),100
0.02,1000.0,5020.473616022432,PPO (Neural),100
0.03,1000.0,4907.720794930955,PPO (Neural),100
0.04,1000.0,5029.220914424179,PPO (Neural),100
0.05,1000.0,4385.280399493369,PPO (Neural),100
0.06,1000.0,4020.331044029788,PPO (Neural),100
0.07,1000.0,3558.461698673613,PPO (Neural),100
0.08,1000.0,3321.474939335307,PPO (Neural),100
0.09,1000.0,2675.6616042682836,PPO (Neural),100
0.1,1000.0,1898.986162573983,PPO (Neural),100
0.11,1000.0,1976.5364598735014,PPO (Neural),100
0.12,1000.0,1856.6442876543072,PPO (Neural),100
0.13,1000.0,1499.6351559436112,PPO (Neural),100
0.14,1000.0,1317.5274827378814,PPO (Neural),100
0.15,1000.0,1139.042375568736,PPO (Neural),100
0.16,1000.0,956.1655668834712,PPO (Neural),100
0.17,1000.0,1053.5590941122084,PPO (Neural),100
0.18,1000.0,1112.6883654414437,PPO (Neural),100
0.19,1000.0,1177.7043905832259,PPO (Neural),100
0.2,1000.0,804.4010066521563,PPO (Neural),100
0.21,1000.0,949.5402489759482,PPO (Neural),100
0.22,1000.0,786.1988604954948,PPO (Neural),100
0.23,1000.0,818.9743521502011,PPO (Neural),100
0.24,1000.0,1023.5325305024572,PPO (Neural),100
0.25,1000.0,565.3488950924648,PPO (Neural),100
0.26,1000.0,864.2386699738029,PPO (Neural),100
0.27,1000.0,713.7242516444376,PPO (Neural),100
0.28,1000.0,807.8812795823993,PPO (Neural),100
0.29,1000.0,902.1690764119677,PPO (Neural),100
0.3,1000.0,810.9967965506474,PPO (Neural),100
0.0,1000.0,4761.356184888774,PPO (Neural),200
0.01,1000.0,4769.368995122162,PPO (Neural),200
0.02,1000.0,4754.778919807705,PPO (Neural),200
0.03,1000.0,4710.616733848393,PPO (Neural),200
0.04,1000.0,4661.48548811064,PPO (Neural),200
0.05,1000.0,4563.520346716037,PPO (Neural),200
0.06,1000.0,4578.609436952123,PPO (Neural),200
0.07,1000.0,4538.872461196765,PPO (Neural),200
0.08,1000.0,4404.028711700813,PPO (Neural),200
0.09,1000.0,4331.058760138638,PPO (Neural),200
0.1,1000.0,4214.564457323859,PPO (Neural),200
0.11,1000.0,4060.972514149067,PPO (Neural),200
0.12,1000.0,3893.4804608918384,PPO (Neural),200
0.13,1000.0,3754.7395935307795,PPO (Neural),200
0.14,1000.0,3539.2536459824137,PPO (Neural),200
0.15,1000.0,3243.61300331752,PPO (Neural),200
0.16,1000.0,3193.428678072713,PPO (Neural),200
0.17,1000.0,2784.7167276482783,PPO (Neural),200
0.18,1000.0,2579.4698947361085,PPO (Neural),200
0.19,1000.0,2502.821638371425,PPO (Neural),200
0.2,1000.0,2420.247707157547,PPO (Neural),200
0.21,1000.0,2158.06928071262,PPO (Neural),200
0.22,1000.0,2233.7138940021287,PPO (Neural),200
0.23,1000.0,1952.3230296850763,PPO (Neural),200
0.24,1000.0,1612.488285963683,PPO (Neural),200
0.25,1000.0,1615.5420466912537,PPO (Neural),200
0.26,1000.0,1333.3014016345594,PPO (Neural),200
0.27,1000.0,1473.570209518343,PPO (Neural),200
0.28,1000.0,1419.3085748263766,PPO (Neural),200
0.29,1000.0,1156.4814688816389,PPO (Neural),200
0.3,1000.0,1108.062866985179,PPO (Neural),200
0.0,1000.0,3273.1524455154,PPO (Neural),300
0.01,1000.0,3479.662629897763,PPO (Neural),300
0.02,1000.0,3258.54644953439,PPO (Neural),300
0.03,1000.0,3620.5223930232964,PPO (Neural),300
0.04,1000.0,3196.129992647993,PPO (Neural),300
0.05,1000.0,2946.9013012892797,PPO (Neural),300
0.06,1000.0,2484.2868577055892,PPO (Neural),300
0.07,1000.0,2892.018445344831,PPO (Neural),300
0.08,1000.0,2357.5694465132797,PPO (Neural),300
0.09,1000.0,2745.492372676202,PPO (Neural),300
0.1,1000.0,2099.7203112249254,PPO (Neural),300
0.11,1000.0,2191.308322505455,PPO (Neural),300
0.12,1000.0,2029.4308869267347,PPO (Neural),300
0.13,1000.0,1609.3299219932617,PPO (Neural),300
0.14,1000.0,1714.5561463281824,PPO (Neural),300
0.15,1000.0,1697.8514815097221,PPO (Neural),300
0.16,1000.0,1712.4670601264804,PPO (Neural),300
0.17,1000.0,1459.674302706369,PPO (Neural),300
0.18,1000.0,1427.2704289521996,PPO (Neural),300
0.19,1000.0,1229.7791422153134,PPO (Neural),300
0.2,1000.0,1331.865689299791,PPO (Neural),300
0.21,1000.0,1156.5917527057425,PPO (Neural),300
0.22,1000.0,1068.0834714221387,PPO (Neural),300
0.23,1000.0,1098.9917853852712,PPO (Neural),300
0.24,1000.0,934.0892299928817,PPO (Neural),300
0.25,1000.0,1321.536546842122,PPO (Neural),300
0.26,1000.0,1098.9549983388986,PPO (Neural),300
0.27,1000.0,958.6808162657255,PPO (Neural),300
0.28,1000.0,1086.820844134812,PPO (Neural),300
0.29,1000.0,890.7146528059384,PPO (Neural),300
0.3,1000.0,834.6595634902749,PPO (Neural),300
0.0,1000.0,5187.283197216248,PPO (Neural),400
0.01,1000.0,5002.571932620311,PPO (Neural),400
0.02,1000.0,4974.746786272071,PPO (Neural),400
0.03,1000.0,5005.579436717883,PPO (Neural),400
0.04,1000.0,5028.294404032622,PPO (Neural),400
0.05,1000.0,4858.891483489245,PPO (Neural),400
0.06,1000.0,4985.389621187439,PPO (Neural),400
0.07,1000.0,4689.043583186297,PPO (Neural),400
0.08,1000.0,4687.312111148792,PPO (Neural),400
0.09,1000.0,4511.283518361603,PPO (Neural),400
0.1,1000.0,4280.515259270266,PPO (Neural),400
0.11,1000.0,4018.673462619337,PPO (Neural),400
0.12,1000.0,3648.253256932108,PPO (Neural),400
0.13,1000.0,3042.9547640969345,PPO (Neural),400
0.14,1000.0,3024.774236698317,PPO (Neural),400
0.15,1000.0,2610.74100818094,PPO (Neural),400
0.16,1000.0,2043.2403736125607,PPO (Neural),400
0.17,1000.0,1927.9706968304,PPO (Neural),400
0.18,1000.0,1438.0879125096267,PPO (Neural),400
0.19,1000.0,1269.1488664063008,PPO (Neural),400
0.2,1000.0,812.2907758229227,PPO (Neural),400
0.21,1000.0,886.5457216613056,PPO (Neural),400
0.22,1000.0,714.0887304731815,PPO (Neural),400
0.23,1000.0,570.8858693584546,PPO (Neural),400
0.24,1000.0,585.8298578966604,PPO (Neural),400
0.25,1000.0,680.692352068822,PPO (Neural),400
0.26,1000.0,514.8045992166852,PPO (Neural),400
0.27,1000.0,444.58424829691575,PPO (Neural),400
0.28,1000.0,450.4497808419778,PPO (Neural),400
0.29,1000.0,309.2005142587368,PPO (Neural),400
0.3,1000.0,298.89258366573165,PPO (Neural),400
0.0,1000.0,4219.481682258551,PPO (Neural),500
0.01,1000.0,3878.994860376995,PPO (Neural),500
0.02,1000.0,4054.030785066111,PPO (Neural),500
0.03,1000.0,4198.210147054486,PPO (Neural),500
0.04,1000.0,4041.371455131787,PPO (Neural),500
0.05,1000.0,4123.096434359009,PPO (Neural),500
0.06,1000.0,4041.3782185214504,PPO (Neural),500
0.07,1000.0,3988.6851151770825,PPO (Neural),500
0.08,1000.0,3850.857819304796,PPO (Neural),500
0.09,1000.0,3834.502330108329,PPO (Neural),500
0.1,1000.0,3830.383437428821,PPO (Neural),500
0.11,1000.0,3570.1814627725907,PPO (Neural),500
0.12,1000.0,3567.9282311378483,PPO (Neural),500
0.13,1000.0,3364.7532356910924,PPO (Neural),500
0.14,1000.0,2775.767982610888,PPO (Neural),500
0.15,1000.0,2821.7869419022554,PPO (Neural),500
0.16,1000.0,2761.28209143404,PPO (Neural),500
0.17,1000.0,2564.2718885291683,PPO (Neural),500
0.18,1000.0,2207.80863023745,PPO (Neural),500
0.19,1000.0,2095.985007766409,PPO (Neural),500
0.2,1000.0,1719.923118134761,PPO (Neural),500
0.21,1000.0,1852.8248056022796,PPO (Neural),500
0.22,1000.0,1378.6460472420683,PPO (Neural),500
0.23,1000.0,1550.4768058249488,PPO (Neural),500
0.24,1000.0,1345.3530727483012,PPO (Neural),500
0.25,1000.0,1075.6743766678694,PPO (Neural),500
0.26,1000.0,1123.0970018948385,PPO (Neural),500
0.27,1000.0,993.8922801186193,PPO (Neural),500
0.28,1000.0,985.3567578213492,PPO (Neural),500
0.29,1000.0,893.3114212117533,PPO (Neural),500
0.3,1000.0,920.2196953166314,PPO (Neural),500
